Invoice ID,Time,DayName,MonthName,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,Rating,gross income,prediction,Sales
491-38-3499,2023-12-20 17:46:00,Monday,February,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,Credit card,4.9,2.7725,1,58.222500000000004
322-02-2271,2023-12-20 11:46:00,Saturday,February,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,Cash,9.3,6.4455,4,180.474
842-29-4695,2023-12-20 12:07:00,Tuesday,January,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,Credit card,7.9,5.999,5,89.985
725-67-2480,2023-12-20 18:14:00,Saturday,March,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,Credit card,5.9,17.625,5,308.4375
641-51-2661,2023-12-20 14:45:00,Monday,February,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,Credit card,9.9,43.55,11,1006.0049999999999
714-02-3114,2023-12-20 11:39:00,Wednesday,February,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,Cash,7.7,9.88,0,0.0
518-17-2983,2023-12-20 15:44:00,,February,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,Ewallet,7.6,9.726,4,204.246
779-42-2410,2023-12-20 13:06:00,Tuesday,February,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,Ewallet,7.7,8.661,3,181.881
190-14-3147,2023-12-20 20:43:00,Friday,February,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,Ewallet,6.4,3.594,5,94.3425
408-66-6712,2023-12-20 14:19:00,Friday,February,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,Ewallet,4.4,14.313,5,250.47750000000002
679-22-6530,2023-12-20 10:01:00,Wednesday,January,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,Credit card,4.1,4.062,3,127.95299999999999
588-47-8641,2023-12-20 19:30:00,,January,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,Ewallet,4.4,28.02,9,529.578
642-61-4706,2023-12-20 16:34:00,Friday,March,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,Cash,5.5,9.34,0,0.0
576-31-4774,2023-12-20 13:10:00,Friday,March,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,Ewallet,4.0,11.0115,2,154.161
556-41-6224,2023-12-20 17:10:00,Thursday,February,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,Credit card,9.3,13.456,6,211.93200000000002
811-03-8790,2023-12-20 10:22:00,Thursday,March,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,Credit card,4.8,22.74,8,382.032
242-11-3142,2023-12-20 19:57:00,Saturday,February,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,Cash,4.6,8.377,1,87.9585
752-23-3760,2023-12-20 19:29:00,Monday,February,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,Credit card,7.3,22.428,6,403.704
274-05-5470,2023-12-20 18:30:00,Friday,February,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,Cash,6.0,14.694,3,231.4305
648-94-3045,2023-12-20 14:27:00,Wednesday,February,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,Ewallet,8.1,29.475,9,557.0775000000001
130-67-4723,2023-12-20 13:57:00,Thursday,January,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,Ewallet,9.4,14.55,6,305.55
528-87-5606,2023-12-20 19:43:00,Monday,February,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,Cash,6.5,1.974,2,82.90799999999999
320-85-2052,2023-12-20 10:11:00,,January,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,Credit card,7.0,1.7405,3,109.65150000000001
370-96-0655,2023-12-20 13:46:00,Tuesday,January,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,Ewallet,7.1,14.796,5,258.93
105-10-6182,2023-12-20 12:22:00,Tuesday,February,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,Ewallet,6.6,2.148,4,90.21600000000001
510-79-0415,2023-12-20 19:20:00,Wednesday,January,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,Ewallet,4.9,6.924,5,121.16999999999999
241-96-5076,2023-12-20 12:58:00,Monday,January,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,Credit card,6.4,4.91,2,103.11
767-97-4650,2023-12-20 11:59:00,Monday,January,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,Credit card,8.0,6.483,2,136.143
648-83-1321,2023-12-20 17:59:00,Tuesday,January,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,Cash,4.3,31.78,9,600.6419999999999
173-57-2300,2023-12-20 12:51:00,Tuesday,March,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,Cash,6.1,7.288,2,153.048
305-03-2383,2023-12-20 10:36:00,Thursday,February,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,Cash,7.5,10.065,3,211.36499999999998
394-55-6384,2023-12-20 13:38:00,Thursday,January,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,Cash,6.7,31.5855,9,663.2955000000001
266-20-6657,2023-12-20 19:39:00,Monday,March,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,Ewallet,5.2,19.264,6,346.752
689-05-1884,2023-12-20 12:44:00,,March,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,Cash,8.8,24.315,8,408.492
196-01-2849,2023-12-20 13:56:00,Saturday,February,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,Cash,9.5,25.683,7,539.343
372-62-5264,2023-12-20 14:42:00,Tuesday,January,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,Cash,7.6,23.67,8,441.84000000000003
800-09-8606,2023-12-20 19:45:00,Monday,January,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,Cash,6.6,21.8425,4,366.954
182-52-7000,2023-12-20 20:26:00,Monday,January,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,Ewallet,6.9,5.408,5,141.95999999999998
826-58-8051,2023-12-20 19:46:00,Saturday,January,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,Ewallet,4.3,12.438,3,195.89849999999998
868-06-0466,2023-12-20 19:38:00,Monday,February,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,Credit card,7.8,31.311,9,657.5310000000001
751-41-9720,2023-12-20 16:18:00,Friday,January,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,Ewallet,8.0,48.75,11,1126.125
626-43-7888,2023-12-20 12:23:00,Wednesday,February,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,Ewallet,9.6,24.164,7,444.0135
176-64-7711,2023-12-20 19:11:00,Tuesday,March,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,Credit card,4.3,4.848,4,135.744
191-29-0321,2023-12-20 18:57:00,Tuesday,February,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,Credit card,5.0,9.885,6,124.551
729-06-2010,2023-12-20 11:18:00,Saturday,January,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,Cash,9.2,36.2115,9,760.4415
640-48-5028,2023-12-20 12:40:00,Friday,March,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,Cash,6.3,39.7755,9,835.2855
186-79-9562,2023-12-20 14:06:00,Thursday,March,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,Cash,8.9,25.1195,7,527.5095
834-45-5519,2023-12-20 20:48:00,Wednesday,January,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,Ewallet,7.6,8.6,4,180.6
162-65-8559,2023-12-20 20:13:00,,January,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,Cash,4.8,3.449,0,0.0
760-27-5490,2023-12-20 20:37:00,Saturday,January,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,Ewallet,9.1,6.248,6,98.406
445-30-9252,2023-12-20 17:59:00,Wednesday,January,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,Ewallet,6.1,3.855,4,107.94
786-94-2700,2023-12-20 20:18:00,Wednesday,February,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,Cash,9.1,24.186,6,507.906
728-88-7867,2023-12-20 15:52:00,Monday,March,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,Ewallet,8.3,15.106,3,237.9195
183-21-3799,2023-12-20 15:14:00,Monday,February,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,Ewallet,7.2,34.9335,9,733.6034999999999
268-20-3585,2023-12-20 12:50:00,,February,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,Ewallet,6.0,6.2325,6,87.255
735-32-9839,2023-12-20 10:36:00,Wednesday,January,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,Ewallet,8.5,39.48,9,932.715
258-92-7466,2023-12-20 18:33:00,Tuesday,February,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,Credit card,6.6,8.92,5,187.32
857-16-3520,2023-12-20 16:06:00,Wednesday,March,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,Ewallet,4.5,25.011,7,525.231
482-17-1179,2023-12-20 12:47:00,Friday,January,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,Credit card,8.1,1.791,5,62.684999999999995
788-21-5741,2023-12-20 13:34:00,Saturday,February,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,Credit card,7.2,6.807,3,142.947
821-14-9046,2023-12-20 15:04:00,Thursday,January,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,Credit card,6.1,5.244,5,91.77000000000001
418-05-0656,2023-12-20 20:42:00,Friday,February,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,Cash,7.1,8.946,5,134.19
678-79-0726,2023-12-20 15:28:00,Thursday,January,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,Cash,5.1,40.7835,10,951.615
776-68-1096,2023-12-20 13:45:00,,March,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,Credit card,7.9,6.618,3,138.97799999999998
592-46-1692,2023-12-20 20:10:00,Thursday,January,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,Cash,7.4,12.8695,6,231.651
434-35-9162,2023-12-20 18:53:00,,February,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,Ewallet,7.4,4.668,5,122.535
149-14-0304,2023-12-20 14:24:00,Tuesday,February,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,Cash,6.6,11.4,6,179.55
442-44-6497,2023-12-20 11:42:00,Monday,January,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,Credit card,5.9,8.3355,3,175.0455
174-64-0215,2023-12-20 17:49:00,Monday,March,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,Credit card,8.9,34.87,9,659.043
210-74-9613,2023-12-20 15:33:00,Friday,March,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,Ewallet,6.8,19.452,3,306.369
299-29-0180,2023-12-20 10:54:00,Friday,March,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,Cash,9.3,18.263,6,328.734
247-11-2470,2023-12-20 16:23:00,Thursday,March,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Credit card,4.4,4.464,4,93.744
635-28-5728,2023-12-20 19:33:00,Wednesday,February,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,Ewallet,4.8,8.4,3,176.4
756-49-0168,2023-12-20 11:39:00,Thursday,February,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,Ewallet,9.5,0.985,4,82.74
438-23-1242,2023-12-20 10:38:00,Wednesday,January,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,Ewallet,8.9,26.558,7,557.718
238-45-6950,2023-12-20 20:03:00,Thursday,March,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,Ewallet,6.4,2.686,2,112.812
607-65-2441,2023-12-20 12:39:00,Saturday,March,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,Credit card,6.0,40.975,10,860.475
386-27-7606,2023-12-20 15:59:00,Friday,March,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,Credit card,8.1,28.42,7,596.8199999999999
137-63-5492,2023-12-20 14:26:00,Monday,January,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,Ewallet,9.0,29.38,9,555.282
197-77-7132,2023-12-20 18:22:00,Friday,January,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,Ewallet,6.0,36.624,8,769.104
805-86-0265,2023-12-20 11:32:00,Tuesday,March,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,Cash,9.8,42.282,10,986.5799999999999
733-29-1227,2023-12-20 12:41:00,Friday,March,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,Cash,8.5,19.4635,6,350.34299999999996
451-73-2711,2023-12-20 15:20:00,,January,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,Ewallet,8.8,4.2415,0,0.0
373-14-0504,2023-12-20 14:33:00,Monday,February,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,Ewallet,8.8,7.163,2,150.423
546-80-2899,2023-12-20 15:29:00,Tuesday,February,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,Ewallet,9.5,3.769,3,118.72349999999999
345-68-9016,2023-12-20 16:19:00,Tuesday,January,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,Credit card,5.6,12.668,6,199.52100000000002
390-17-5806,2023-12-20 16:33:00,Friday,February,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,Cash,8.6,1.921,2,80.682
457-13-1708,2023-12-20 19:07:00,Monday,January,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,Credit card,5.2,32.615,9,616.4235000000001
664-14-2882,2023-12-20 14:43:00,Tuesday,January,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,Credit card,5.8,2.6325,5,55.2825
487-79-6868,2023-12-20 19:28:00,Monday,March,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,Credit card,8.0,5.5305,6,77.42699999999999
314-23-4520,2023-12-20 20:44:00,Monday,January,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,Cash,9.0,28.4305,7,597.0405000000001
210-30-7976,2023-12-20 11:16:00,Wednesday,March,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Ewallet,4.1,4.464,5,117.17999999999999
585-86-8361,2023-12-20 10:31:00,Saturday,February,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,Credit card,8.6,6.82,5,143.22
807-14-7833,2023-12-20 12:30:00,Thursday,February,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,Ewallet,7.0,8.71,7,128.037
775-72-1988,2023-12-20 15:05:00,Wednesday,January,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,Ewallet,8.4,18.32,5,384.71999999999997
288-38-3758,2023-12-20 18:30:00,Thursday,January,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,Ewallet,7.4,12.7305,2,178.227
652-43-6591,2023-12-20 13:18:00,Friday,March,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,Credit card,6.2,38.916,8,817.2360000000001
785-96-0615,2023-12-20 15:28:00,Saturday,February,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,Ewallet,4.9,14.296,7,262.689
406-46-7107,2023-12-20 11:52:00,Thursday,January,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,Cash,4.5,28.956,6,608.076
250-17-5703,2023-12-20 18:24:00,Tuesday,February,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,Ewallet,5.6,9.425,7,138.5475
156-95-3964,2023-12-20 15:19:00,,March,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,Ewallet,8.0,11.078,4,232.638
842-40-8179,2023-12-20 10:38:00,,February,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,Credit card,5.6,38.6,10,810.6
525-09-8450,2023-12-20 15:12:00,Wednesday,January,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,Credit card,4.2,36.065,10,757.365
410-67-1709,2023-12-20 17:48:00,Saturday,January,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,Ewallet,9.9,25.552,8,536.592
587-73-4862,2023-12-20 11:07:00,Monday,March,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,Ewallet,7.6,2.6725,5,56.122499999999995
787-87-2010,2023-12-20 15:48:00,Saturday,January,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,Credit card,6.6,11.1,4,233.1
593-14-4239,2023-12-20 19:40:00,Monday,March,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,Ewallet,4.7,38.184,8,801.8639999999999
801-88-0346,2023-12-20 20:30:00,Friday,January,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,Credit card,9.8,11.409,2,159.726
388-76-2555,2023-12-20 13:59:00,Tuesday,February,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,Cash,6.3,4.107,5,71.8725
711-31-1234,2023-12-20 18:51:00,Friday,March,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,Cash,7.9,19.128,3,301.266
886-54-6089,2023-12-20 17:24:00,Monday,January,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,Cash,7.7,3.429,5,60.0075
707-32-7409,2023-12-20 11:58:00,Monday,February,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,Ewallet,4.5,19.108,3,300.951
759-98-4285,2023-12-20 19:01:00,Tuesday,February,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,Credit card,8.0,30.0545,7,631.1445
201-63-8275,2023-12-20 16:50:00,Saturday,February,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,Ewallet,5.7,23.7965,7,499.72649999999993
471-06-8611,2023-12-20 10:22:00,Tuesday,February,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,Credit card,6.3,2.621,1,55.041000000000004
200-16-5952,2023-12-20 16:46:00,Wednesday,January,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,Cash,6.0,6.565,2,137.865
120-54-2248,2023-12-20 18:08:00,Monday,January,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,Credit card,8.0,7.215,5,151.51500000000001
102-77-2261,2023-12-20 18:02:00,Monday,March,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,Credit card,4.2,22.8585,6,411.45300000000003
875-31-8302,2023-12-20 13:07:00,Wednesday,January,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,Cash,9.6,4.669,0,0.0
102-06-2002,2023-12-20 17:52:00,Tuesday,March,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,Cash,6.1,6.3125,5,132.5625
457-94-0464,2023-12-20 20:32:00,Wednesday,January,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,Ewallet,5.6,39.5415,10,922.635
629-42-4133,2023-12-20 19:24:00,Monday,February,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,Cash,8.3,8.72,6,137.34
534-53-3526,2023-12-20 16:06:00,,February,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,Ewallet,7.8,18.952,3,298.494
307-04-2070,2023-12-20 14:14:00,Monday,February,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,Credit card,4.1,1.531,3,96.453
468-99-7231,2023-12-20 17:36:00,Saturday,March,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,Cash,8.8,17.604,7,323.4735
516-77-6464,2023-12-20 13:08:00,Saturday,February,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,Ewallet,4.1,2.54,5,53.339999999999996
404-91-5964,2023-12-20 16:09:00,,February,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,Credit card,9.0,26.103,7,548.1629999999999
886-77-9084,2023-12-20 11:33:00,Monday,February,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,Ewallet,5.5,28.756,7,528.3915000000001
790-38-4466,2023-12-20 10:18:00,Tuesday,January,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,Credit card,9.3,2.7475,5,57.697500000000005
704-10-4056,2023-12-20 10:55:00,,January,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,Credit card,5.6,9.0705,3,190.4805
497-37-6538,2023-12-20 15:15:00,Wednesday,January,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,Ewallet,9.7,20.6185,7,432.9885
651-96-5970,2023-12-20 20:06:00,Saturday,March,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,Credit card,4.0,2.3205,2,97.461
400-80-4065,2023-12-20 20:21:00,Thursday,February,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,Credit card,9.2,13.71,4,287.90999999999997
744-16-7898,2023-12-20 13:48:00,Monday,January,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,Credit card,4.9,48.685,11,1124.6235000000001
263-12-5321,2023-12-20 12:52:00,Tuesday,February,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,Credit card,9.3,32.41,7,680.6099999999999
702-72-0487,2023-12-20 12:28:00,Monday,February,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,Credit card,6.6,4.661,2,97.881
605-83-1050,2023-12-20 16:26:00,Thursday,March,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,Ewallet,4.3,2.718,3,85.61699999999999
443-60-9639,2023-12-20 13:24:00,Wednesday,January,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,Cash,5.5,3.0435,1,63.9135
864-24-7918,2023-12-20 15:15:00,Thursday,February,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,Cash,8.1,12.245,7,180.00149999999996
359-94-5395,2023-12-20 10:50:00,Thursday,March,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,Credit card,9.8,4.639,0,0.0
401-09-4232,2023-12-20 18:38:00,,February,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,Ewallet,9.4,21.6725,5,455.1225
751-15-6198,2023-12-20 16:45:00,Friday,January,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,Ewallet,7.9,6.903,5,120.80250000000001
324-41-6833,2023-12-20 19:30:00,Saturday,March,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,Ewallet,5.1,12.08,6,190.26
474-33-8305,2023-12-20 13:23:00,Friday,March,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,Ewallet,6.9,23.5865,6,424.557
759-29-9521,2023-12-20 11:27:00,,March,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,Cash,8.0,22.032,8,411.264
831-81-6575,2023-12-20 11:12:00,Friday,February,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,Cash,8.0,34.0155,9,714.3255
220-68-6701,2023-12-20 16:36:00,Saturday,March,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,Cash,4.2,15.494,3,244.0305
618-34-8551,2023-12-20 18:41:00,Tuesday,January,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,Credit card,8.5,9.318,0,0.0
257-60-7754,2023-12-20 17:12:00,Monday,January,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,Cash,9.0,10.046,4,210.96599999999998
559-61-5987,2023-12-20 10:38:00,,January,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,Cash,8.6,0.8875,4,74.55
189-55-2313,2023-12-20 10:33:00,Wednesday,January,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,Ewallet,6.0,31.09,9,587.601
565-91-4567,2023-12-20 14:38:00,Thursday,March,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,Ewallet,6.2,4.3,6,67.725
380-60-5336,2023-12-20 18:06:00,Saturday,February,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,Credit card,5.0,20.13,8,338.18399999999997
815-04-6282,2023-12-20 12:52:00,Thursday,February,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,Credit card,6.5,16.2425,5,341.09250000000003
674-56-6360,2023-12-20 14:00:00,Thursday,March,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,Cash,6.0,4.7575,0,0.0
778-34-2523,2023-12-20 10:57:00,Wednesday,January,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,Cash,5.0,19.448,7,357.35699999999997
499-27-7781,2023-12-20 16:45:00,Wednesday,March,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,Ewallet,5.0,21.284,7,391.0935
477-59-2456,2023-12-20 11:15:00,Tuesday,January,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,Cash,9.2,15.904,6,286.272
832-51-6761,2023-12-20 20:29:00,Friday,January,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,Ewallet,9.6,13.552,6,213.44400000000002
869-11-3082,2023-12-20 20:03:00,Saturday,January,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,Credit card,8.4,19.232,3,302.904
190-59-3964,2023-12-20 14:35:00,Saturday,February,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,Credit card,6.0,11.79,4,198.07199999999997
366-43-6862,2023-12-20 16:32:00,,March,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,Ewallet,6.7,10.578,4,222.138
186-43-8965,2023-12-20 10:10:00,Saturday,February,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,Credit card,4.1,4.768,2,100.128
784-21-9238,2023-12-20 14:15:00,Wednesday,February,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,Cash,5.9,0.5085,4,42.714
276-75-6884,2023-12-20 10:05:00,,March,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,Cash,8.7,10.3065,3,216.4365
